n_0,R_0,c,r,D,R_max,E_b,R_unc,E_h,v_b,E_m,v_d,E_move,z,K,extinction
0.266331658,0.616072,0.4103173,0.5869156,0.9878718,0.5778876,0.2156067,0.9962844,0.09147498,0.8947512,0.07951916,0.8701868,0.745111,0.5012826,0.6095288,1
0.64321608,0.9663701,0.6210754,0.6635178,0.4194417,0.6397072,0.7789071,0.06104202,0.5123664,0.874677,0.9030152,0.8621486,0.8730208,0.4144788,0.8530736,1
0.407035176,0.04404513,0.2963092,0.4108448,0.9848255,0.7599429,0.817698,0.7792094,0.699598,0.9208934,0.2801286,0.7491166,0.11970884,0.5788452,0.7389144,0
0.648241206,0.3691565,0.2481521,0.695735,0.06278673,0.8349349,0.1444408,0.4897742,0.005654106,0.7154044,0.3863102,0.55656,0.8498344,0.95722,0.3477042,1
0.527638191,0.752601,0.5547833,0.9709214,0.2758999,0.9423192,0.3422046,0.589007,0.3934074,0.234377,0.865247,0.11798572,0.9543614,0.05028432,0.2371444,0
0.582914573,0.1707309,0.7977875,0.6039002,0.8342839,0.5849187,0.002837073,0.765704,0.2273476,0.5565642,0.946107,0.9272372,0.8271064,0.09022662,0.7919738,1
0.085427136,0.002410119,0.5221827,0.581111,0.2738914,0.6186877,0.6249595,0.11289152,0.272119,0.945432,0.2094548,0.6411034,0.06263936,0.8932214,0.228739,1
0.738693467,0.5551498,0.03711135,0.574764,0.7130897,0.5351149,0.8900591,0.007819584,0.13204722,0.8112606,0.13616918,0.12898492,0.9069768,0.5556766,0.07757428,0
0.040201005,0.02853272,0.5362075,0.8572296,0.468754,0.6443578,0.9196738,0.4149318,0.5280552,0.6081362,0.4035338,0.347593,0.73311,0.8066656,0.6749214,1
0.170854271,0.4342021,0.504242,0.8085446,0.6559417,0.7911615,0.402336,0.7313848,0.637964,0.05878182,0.597161,0.15716492,0.1661117,0.6045802,0.11252874,0
0.075376884,0.5792266,0.2592098,0.419088,0.6617052,0.6781435,0.9745233,0.7353212,0.9567106,0.5404904,0.415346,0.6972358,0.007856314,0.03326526,0.15335832,0
0.849246231,0.03995649,0.1637189,0.9198536,0.3027295,0.2391252,0.4870781,0.9162042,0.3351022,0.732878,0.9405638,0.4811538,0.3820928,0.5160122,0.45018,0
0.748743719,0.9761476,0.06086828,0.8302266,0.782942,0.8939593,0.09199539,0.9867962,0.2509714,0.640786,0.71533,0.5136776,0.16391962,0.8879598,0.214791,0
0.698492462,0.8580049,0.3443137,0.6184412,0.05287463,0.7199106,0.2818236,0.8480588,0.016567022,0.9175018,0.16653268,0.666104,0.773099,0.6831952,0.16807508,1
0.934673367,0.6999978,0.7211248,0.8989148,0.02319529,0.8114004,0.7145384,0.7237756,0.03163132,0.380695,0.14906932,0.254272,0.6810386,0.3195366,0.431008,1
0.557788945,0.5737954,0.001610908,0.8482642,0.414228,0.4516375,0.3049872,0.8877116,0.0492169,0.1716781,0.895079,0.771724,0.002774898,0.06523904,0.3723654,0
0.567839196,0.1690981,0.4484167,0.9562102,0.1963655,0.9877622,0.2606061,0.6375268,0.2169186,0.4089808,0.09170764,0.1130754,0.9773224,0.14701514,0.7217196,0
0.909547739,0.9559163,0.3249145,0.7361984,0.2887209,0.1605016,0.9417729,0.2016556,0.86409,0.5725434,0.9228422,0.6157328,0.3469618,0.4458754,0.696796,0
0.231155779,0.8714774,0.4315212,0.2167796,0.04302444,0.9594996,0.07600586,0.218948,0.8210242,0.784233,0.9357594,0.7004378,0.9002282,0.8149004,0.0485946,0
0.351758794,0.1888033,0.8164888,0.654658,0.903072,0.6246625,0.960767,0.9409238,0.7253538,0.7275264,0.15784868,0.5029722,0.6912386,0.618545,0.385334,1
0.738693467,0.0229898,0.5943344,0.5564046,0.9453884,0.07174587,0.5954656,0.4081058,0.2590946,0.9639292,0.287882,0.8882218,0.2693168,0.8462168,0.4458986,0
0.542713568,0.4410742,0.1239117,0.6764212,0.6290383,0.8767134,0.8790199,0.3727098,0.19302124,0.0913242,0.8460428,0.8783426,0.2755574,0.6575828,0.3999846,0
0.396984925,0.8991262,0.946248,0.08358746,0.5008499,0.3259852,0.9691952,0.7195618,0.7675198,0.7606176,0.5352136,0.07686848,0.2045894,0.7027698,0.9616738,0
0.43718593,0.8664207,0.1385373,0.09582102,0.5212,0.1883875,0.7567855,0.021075,0.4501182,0.5806524,0.9943486,0.5283174,0.8197492,0.19852278,0.8783566,0
0.944723618,0.2238058,0.1792405,0.07314258,0.4812308,0.2230935,0.870652,0.4652342,0.05452344,0.12068472,0.6757542,0.01739912,0.321472,0.3405358,0.7723874,0
0.060301508,0.56292,0.1176555,0.013314282,0.2329434,0.96172,0.5423332,0.0712166,0.4279996,0.9118494,0.2687346,0.13274536,0.4497076,0.4711142,0.8112812,0
0.155778894,0.2554832,0.2258249,0.4507562,0.9332688,0.5623407,0.8568013,0.12973916,0.7199338,0.6667964,0.3195798,0.228115,0.7901284,0.08370686,0.241307,0
0.35678392,0.2619273,0.2307264,0.13636682,0.005673483,0.4112766,0.5776577,0.97231,0.4152278,0.7672158,0.8618664,0.06639754,0.1998626,0.4157528,0.4370776,0
0.025125628,0.6477011,0.1816248,0.926276,0.4922879,0.6948697,0.4331117,0.8096548,0.5885218,0.9808392,0.2178198,0.334627,0.17542814,0.4994958,0.3799488,0
0.417085427,0.7159949,0.8317167,0.5246372,0.8573403,0.8704705,0.005311409,0.6560706,0.342514,0.5347352,0.7111292,0.9703416,0.30572,0.2391046,0.5269152,1
0.944723618,0.583671,0.930143,0.307711,0.8294738,0.6300282,0.1036214,0.393838,0.3176902,0.1265064,0.741158,0.5464126,0.7043792,0.4306992,0.6375996,1
0.884422111,0.4511475,0.01943506,0.364266,0.03907303,0.3991374,0.8964727,0.8044166,0.4125696,0.9385918,0.4859074,0.0931841,0.9112122,0.2234364,0.4258952,0
0.135678392,0.6786061,0.3869872,0.6428516,0.6535128,0.3657624,0.4994696,0.6142784,0.6502426,0.6145448,0.689913,0.6783646,0.3740084,0.03640028,0.8260706,0
0.095477387,0.7231055,0.3326799,0.7058826,0.09831258,0.7890235,0.1623823,0.5638362,0.984553,0.03550174,0.2042684,0.3382464,0.755994,0.7695082,0.2802186,0
0.763819095,0.7261725,0.6260809,0.9097638,0.3749757,0.5539521,0.5927302,0.6198964,0.6797302,0.7921112,0.739985,0.7934376,0.577988,0.007086364,0.3917882,0
0.155778894,0.3905582,0.1333357,0.42982,0.404755,0.946476,0.6319537,0.6347448,0.2982496,0.14971438,0.17069348,0.06287588,0.500461,0.2796724,0.1451286,0
0.341708543,0.1085128,0.2216757,0.8766148,0.9685166,0.549654,0.01826275,0.755231,0.7073352,0.7583206,0.3705226,0.5524496,0.402051,0.018691216,0.5156638,0
0.894472362,0.05901491,0.7080347,0.6499872,0.1301059,0.9051268,0.7317034,0.542688,0.9423594,0.4192776,0.3963624,0.9027432,0.2628522,0.6217016,0.5943138,1
0.547738693,0.3488243,0.4656745,0.4932642,0.578119,0.1468974,0.1265334,0.4532416,0.11815208,0.09596084,0.5068902,0.81883,0.14644876,0.4087338,0.17291418,0
0.72361809,0.2969054,0.7622643,0.797629,0.4976259,0.5990985,0.4244017,0.2087054,0.2632908,0.2603936,0.3609494,0.4126016,0.938434,0.707082,0.613167,1
0.331658291,0.4131264,0.04200859,0.4363492,0.06789691,0.8057527,0.5856233,0.4940748,0.8037832,0.3731292,0.5137876,0.5696852,0.7802788,0.4774546,0.5872016,0
0.170854271,0.3332058,0.3558168,0.5368746,0.5089886,0.747064,0.7428292,0.47352,0.16510164,0.4698008,0.6679578,0.6006642,0.6464844,0.5731004,0.9538528,1
0.708542714,0.6620719,0.08860596,0.772166,0.2238131,0.2299978,0.9877106,0.7803368,0.15581784,0.5277834,0.726871,0.3518904,0.3379076,0.692326,0.415675,0
0.663316583,0.2522754,0.4288634,0.5630904,0.386712,0.6296894,0.3955391,0.02997718,0.7415336,0.4272296,0.9180816,0.5392704,0.7694832,0.6321496,0.6186488,0
0.492462312,0.627307,0.8518035,0.7423068,0.8941101,0.9741299,0.4457425,0.8774708,0.03534612,0.205747,0.4485532,0.16889028,0.8611854,0.6140792,0.6637238,1
0.045226131,0.3135841,0.8407591,0.16967348,0.26088,0.9758602,0.1775961,0.380887,0.237956,0.8440366,0.7041636,0.7121922,0.14050646,0.2618744,0.830717,0
0.587939698,0.9365445,0.9530324,0.2061406,0.3611121,0.7648259,0.9807671,0.713939,0.6839706,0.9443784,0.276086,0.4412486,0.6537328,0.187838,0.016706592,0
0.105527638,0.9101584,0.653723,0.9434132,0.1168649,0.6736768,0.9913247,0.3038868,0.8787044,0.342487,0.4692316,0.386345,0.98864,0.3623396,0.10294578,0
0.974874372,0.8519029,0.4986125,0.5255722,0.02921166,0.9106175,0.7962355,0.4201982,0.5591882,0.07723588,0.01706417,0.7194134,0.8584996,0.7345172,0.9182626,1
0.577889447,0.155975,0.8084277,0.1448442,0.921739,0.3032967,0.4299484,0.48225,0.3805334,0.8956824,0.9144224,0.917416,0.4176078,0.2873594,0.9566346,1
0.296482412,0.4872527,0.3468046,0.3507318,0.7074134,0.4671542,0.1850293,0.2544424,0.3716432,0.10977278,0.2914752,0.13968428,0.8841204,0.87856,0.9372822,0
0.361809045,0.1974472,0.9586601,0.4724178,0.1638701,0.4336106,0.8122688,0.2877004,0.4094146,0.773849,0.9874838,0.03738124,0.3121554,0.7935242,0.97745,0
0.572864322,0.4167849,0.6060034,0.4080956,0.89803,0.02191788,0.1838865,0.7083716,0.7972256,0.0815906,0.1819547,0.2839998,0.09742486,0.07607654,0.867481,0
0.874371859,0.713465,0.02203699,0.12400082,0.736927,0.8631279,0.7885027,0.07628006,0.9770708,0.1643071,0.8302242,0.932619,0.04076358,0.2846532,0.2016424,0
0.859296482,0.7067464,0.2691815,0.19167222,0.7592206,0.1017216,0.6882735,0.7039024,0.01381578,0.16553988,0.1880471,0.8102674,0.556426,0.3265194,0.1270545,1
0.286432161,0.7346526,0.2356645,0.3563844,0.07411924,0.2946554,0.5715237,0.9507206,0.545339,0.4391506,0.14485034,0.19264092,0.726107,0.9159438,0.6230642,0
0.216080402,0.1261402,0.9188028,0.2287048,0.7415246,0.4920491,0.1079225,0.6976492,0.6471324,0.3970246,0.9772452,0.6074664,0.6419972,0.5953918,0.3314032,0
0.954773869,0.005648185,0.5847618,0.18716658,0.4423405,0.3731403,0.9038139,0.03515178,0.4829896,0.6969212,0.5477128,0.1856713,0.2270594,0.9321048,0.9835306,0
0.793969849,0.9404556,0.6888291,0.9677884,0.9103689,0.8808071,0.6704754,0.17012242,0.7336932,0.0686828,0.8292576,0.19942868,0.3913562,0.2561246,0.2501994,1
0.361809045,0.6788956,0.5498213,0.6680624,0.2477193,0.2420741,0.06499377,0.6063456,0.11360262,0.0934293,0.8891836,0.02597416,0.9076624,0.12123556,0.15374384,0
0.587939698,0.8624339,0.2701511,0.319894,0.5532567,0.6130512,0.3900597,0.9996632,0.6878252,0.8190652,0.6001384,0.016084182,0.03354828,0.5768356,0.6102558,0
0.366834171,0.08461803,0.0860177,0.7326318,0.3331676,0.3332747,0.5984239,0.5614232,0.2682988,0.6516068,0.925265,0.16604882,0.5782306,0.9903468,0.8356452,0
0.638190955,0.7728516,0.9128905,0.2688024,0.893018,0.5504513,0.4991188,0.0404755,0.9727464,0.8551038,0.1101339,0.9407386,0.2256984,0.6751822,0.2200306,1
0.306532663,0.1807298,0.7658489,0.9946302,0.2637712,0.7597858,0.8426942,0.10282518,0.9345168,0.9546942,0.384653,0.8467926,0.9496914,0.4060696,0.542083,1
0.909547739,0.6696803,0.05884198,0.0972344,0.04418564,0.7961638,0.5565689,0.07418744,0.0680375,0.2727054,0.4046638,0.6354626,0.0498336,0.04540836,0.17013668,0
0.894472362,0.2642329,0.446737,0.5110958,0.9131406,0.1436994,0.5412265,0.7065078,0.3048362,0.909593,0.2335442,0.56246,0.5826426,0.153284,0.829798,0
0.341708543,0.7454621,0.1180311,0.7188804,0.7227959,0.6926019,0.4092565,0.9275968,0.883204,0.03375492,0.5924358,0.2873608,0.7679236,0.19768388,0.5488266,0
0.040201005,0.2656652,0.1939692,0.8094442,0.6721841,0.7390631,0.1522656,0.7955038,0.5965232,0.07923474,0.5869326,0.7397488,0.701842,0.5967754,0.002971504,0
0.708542714,0.8034399,0.301932,0.18256268,0.2149702,0.6718297,0.2478851,0.14762718,0.2616838,0.376397,0.19494636,0.1608956,0.10690538,0.8072288,0.9742086,0
0.743718593,0.1112132,0.4918839,0.9159956,0.2090602,0.8191722,0.5614814,0.6861956,0.765128,0.16109576,0.5045128,0.8268906,0.2564596,0.2529914,0.487121,0
0.261306533,0.5565709,0.7929757,0.4989646,0.1107735,0.6767009,0.203662,0.7135116,0.3839396,0.5139634,0.5656794,0.6052368,0.7155358,0.862076,0.4778082,1
0.869346734,0.0992732,0.6545817,0.9561378,0.4937454,0.3012871,0.3882935,0.6788404,0.15615588,0.48105,0.953329,0.3159064,0.6810268,0.2865588,0.9343344,1
0.768844221,0.4097706,0.9252426,0.6967494,0.3030618,0.4548365,0.5716985,0.3431102,0.2719068,0.2085498,0.4541212,0.13200098,0.9935956,0.13009578,0.5053486,0
0.552763819,0.2201786,0.8128672,0.2486036,0.7352011,0.292722,0.9691718,0.2313726,0.2085596,0.2631248,0.7643442,0.11204804,0.374769,0.07497666,0.2980166,0
0.477386935,0.2026586,0.3643586,0.3770026,0.87867,0.6971139,0.9465257,0.5506592,0.2179376,0.9555278,0.10118482,0.92936,0.8323162,0.508628,0.365503,1
0.51758794,0.7290325,0.3684144,0.2376698,0.05522559,0.4870842,0.9625004,0.05547488,0.7248636,0.267539,0.4192578,0.5863478,0.184366,0.9155892,0.650833,0
0.603015075,0.1259974,0.416873,0.8967632,0.4460848,0.2075515,0.6632247,0.450962,0.463645,0.300418,0.3638802,0.2840764,0.9208802,0.9659744,0.798932,0
0.979899497,0.1894459,0.3332948,0.5819484,0.3235048,0.5574051,0.198816,0.2169642,0.8430618,0.7216054,0.09203186,0.7174966,0.604564,0.8446116,0.18792582,0
0.608040201,0.8480839,0.1894953,0.4566396,0.6637138,0.2475271,0.996234,0.7207242,0.9403762,0.6100448,0.18382648,0.4151284,0.6625524,0.09591536,0.227865,0
0.613065327,0.819129,0.1300774,0.8257412,0.6829867,0.01186068,0.9206154,0.5594628,0.4400346,0.331533,0.7153926,0.8932314,0.5255494,0.7073516,0.4135726,0
0.738693467,0.9327634,0.3291085,0.311603,0.6305905,0.7619302,0.1226999,0.5154742,0.14326852,0.4383792,0.12064206,0.724435,0.8478,0.6822354,0.09669922,0
0.954773869,0.04356967,0.4041791,0.018158388,0.4766979,0.1984537,0.482143,0.14430348,0.16466354,0.04133178,0.307157,0.435205,0.13624448,0.249959,0.2751488,0
0.914572864,0.120507,0.5157029,0.2333646,0.08386015,0.4842944,0.8624842,0.9881042,0.5090082,0.583712,0.008248072,0.768373,0.7600876,0.8262956,0.0628503,0
0.748743719,0.1687242,0.3249072,0.7022016,0.1077404,0.7477789,0.07438309,0.8469824,0.17756142,0.2161754,0.02422368,0.9696114,0.5949544,0.2747266,0.5639158,1
0.949748744,0.716097,0.6562219,0.9715734,0.3488765,0.005322556,0.8569004,0.9684778,0.875732,0.8701352,0.4143282,0.2044638,0.143406,0.7531606,0.7166282,0
0.819095477,0.9950424,0.07572625,0.508975,0.03925243,0.7447969,0.4113476,0.8817308,0.821634,0.4346962,0.7699202,0.4574954,0.6137474,0.8854052,0.4079482,0
0.668341709,0.9409476,0.6459156,0.2584942,0.7454121,0.0885177,0.6685628,0.6326932,0.3254882,0.9860648,0.250988,0.4922736,0.2681622,0.2915902,0.3852936,0
0.512562814,0.9578034,0.2602264,0.2083408,0.1416356,0.6215803,0.396138,0.1128436,0.3612952,0.221858,0.6985494,0.6858706,0.8132286,0.5246362,0.928818,0
0.432160804,0.5345415,0.2219091,0.721232,0.1872357,0.3752118,0.01635756,0.6691664,0.11510124,0.3399656,0.4496928,0.802537,0.641795,0.16653492,0.633673,0
0.542713568,0.2267182,0.2282666,0.5628436,0.4129915,0.1362855,0.6353904,0.2725196,0.2042624,0.534094,0.04336456,0.8448232,0.4118122,0.5025448,0.5224214,0
0.904522613,0.2444716,0.8204987,0.6303882,0.8059565,0.2362657,0.479992,0.19161868,0.7634448,0.08346906,0.16810386,0.5107518,0.17075826,0.5280994,0.9560176,0
0.231155779,0.5355519,0.1640612,0.1622855,0.2330729,0.5791028,0.2126434,0.5756786,0.9836898,0.3466068,0.2844402,0.063488,0.09527282,0.9009,0.2434522,0
0.417085427,0.143102,0.7640003,0.5519558,0.05371977,0.4737941,0.8772845,0.8017202,0.3100222,0.07101188,0.5421132,0.4746408,0.16361794,0.4005766,0.7856236,1
0.396984925,0.5625574,0.08440924,0.944107,0.417364,0.1693162,0.4456005,0.7576518,0.408842,0.637361,0.4740102,0.9186764,0.0692246,0.3685766,0.7263388,0
0.577889447,0.4430703,0.8770086,0.4765772,0.7602157,0.09010901,0.3276384,0.4348064,0.4373896,0.8950166,0.15956474,0.2707876,0.5178618,0.8653376,0.4521774,0
0.165829146,0.3291856,0.01124204,0.2166298,0.9035046,0.7107819,0.689903,0.9445102,0.4189598,0.3749588,0.2866898,0.4055378,0.941202,0.6107286,0.3206072,0
0.492462312,0.1332441,0.6277861,0.6101154,0.6116813,0.6577336,0.7322852,0.2588786,0.5446494,0.5623286,0.0517486,0.77604,0.04023602,0.011428616,0.308444,1
0.67839196,0.6367843,0.09395214,0.3223694,0.2289517,0.5978816,0.3021927,0.3210504,0.8521234,0.7679582,0.8210108,0.8968644,0.4667048,0.8023042,0.807587,0
0.24120603,0.7387615,0.2198359,0.4467356,0.5781224,0.09566615,0.6219321,0.6926086,0.7397502,0.05810804,0.59639,0.9583322,0.14952524,0.7624038,0.3172198,0
0.869346734,0.4100494,0.1963075,0.8921018,0.8423603,0.7008986,0.07656649,0.04830848,0.7945072,0.13344244,0.9014452,0.9138574,0.7283744,0.9855312,0.9177624,0
0.030150754,0.3106663,0.6227024,0.19125894,0.5441659,0.705069,0.8491303,0.8521086,0.04905064,0.8315422,0.07540064,0.5699776,0.7052968,0.05096446,0.006660564,0
0.185929648,0.05942588,0.9216457,0.9873206,0.1509285,0.6003486,0.3359516,0.7794976,0.9029178,0.475634,0.4912228,0.6657592,0.5594336,0.60391,0.422218,1
0.864321608,0.9203096,0.5405116,0.8016454,0.1849941,0.1602506,0.8040193,0.6800288,0.330971,0.789139,0.9829362,0.3244806,0.5084658,0.017557934,0.3127136,0
0.020100503,0.984372,0.4845511,0.4851768,0.3293388,0.8668498,0.5914315,0.2666076,0.5544906,0.8695238,0.5763052,0.344041,0.6496348,0.9070542,0.5817402,1
0.48241206,0.4009875,0.7235571,0.4548156,0.7288702,0.04304527,0.5170793,0.639759,0.14819684,0.3647506,0.7518464,0.632165,0.572724,0.3069322,0.16992498,0
0.778894472,0.7087654,0.8712644,0.886895,0.3825447,0.3882819,0.5839964,0.2516652,0.3746486,0.764358,0.17156002,0.5506094,0.852415,0.7240194,0.235123,1
0.497487437,0.4213967,0.2148424,0.6058628,0.9632294,0.6086319,0.6266658,0.7414588,0.2207152,0.7724752,0.18915298,0.6115716,0.8425102,0.8913402,0.3907326,1
0.08040201,0.09224106,0.7258587,0.07360278,0.7146061,0.3452788,0.1940183,0.10529502,0.4513092,0.02238372,0.8251194,0.2092138,0.321242,0.774607,0.5374554,0
0.72361809,0.2149672,0.961857,0.2513528,0.06546878,0.0726892,0.2300527,0.09362864,0.7262808,0.279799,0.867559,0.8640988,0.383782,0.282093,0.9822918,0
0.819095477,0.7879879,0.425925,0.13494118,0.1926838,0.9105455,0.9782449,0.240169,0.9616994,0.08506106,0.6552862,0.1405,0.7305478,0.4248618,0.7029106,0
0.331658291,0.07964387,0.04207752,0.5354224,0.3057358,0.5487489,0.5303564,0.2909684,0.2870224,0.793484,0.9976708,0.523901,0.1777228,0.14745016,0.0822279,0
0.56281407,0.145231,0.6437795,0.762251,0.7943538,0.6388982,0.7672883,0.6496414,0.7126762,0.12805566,0.6681854,0.312918,0.7149162,0.4990496,0.5962712,1
0.110552764,0.454032,0.495397,0.08107072,0.6869599,0.6871043,0.9912785,0.1880242,0.526339,0.11195714,0.02852798,0.248578,0.3511892,0.4591828,0.8913332,1
0.653266332,0.3009635,0.8644436,0.7148996,0.2974842,0.3435587,0.2950082,0.7534612,0.490594,0.6714582,0.624908,0.3580534,0.8687656,0.3875272,0.7772096,0
0.532663317,0.4649474,0.5563642,0.9674648,0.698212,0.03465641,0.4671076,0.8401412,0.4960536,0.838766,0.617159,0.11691448,0.7974024,0.2608682,0.3607018,0
0.326633166,0.7949806,0.9701025,0.2840248,0.6929857,0.6611808,0.6758928,0.3325454,0.3500812,0.6313324,0.333716,0.5597498,0.7828132,0.464846,0.800212,1
0.91959799,0.06321616,0.07198021,0.15008374,0.8236943,0.9262272,0.1019668,0.4395304,0.7591316,0.6959704,0.4670106,0.5384494,0.447138,0.4320398,0.9996522,0
0.130653266,0.2818652,0.8335997,0.8673488,0.533279,0.949623,0.3497524,0.3843422,0.213256,0.3849858,0.965331,0.3025334,0.4525776,0.0858796,0.6417524,1
0.522613065,0.0319642,0.9828809,0.04899012,0.3616061,0.6439622,0.5107749,0.954339,0.5695442,0.06710134,0.0316056,0.3483,0.0214893,0.492608,0.2868648,1
0.412060302,0.3334504,0.2057165,0.9050732,0.6151286,0.7214624,0.9857442,0.6162614,0.002198964,0.2837984,0.9201114,0.6461064,0.4857534,0.9122102,0.8706834,1
0.964824121,0.6994051,0.82693,0.9023154,0.5365729,0.07895139,0.702322,0.4827374,0.399411,0.7354398,0.6061628,0.4228928,0.988445,0.32026,0.9035282,0
0.180904523,0.4594132,0.5762584,0.5750326,0.5616456,0.5655456,0.8135438,0.5804754,0.4280706,0.3876906,0.2384548,0.468781,0.969829,0.2061448,0.03639262,0
0.718592965,0.2787908,0.5283856,0.9538614,0.8886467,0.4793885,0.7586031,0.2985094,0.284961,0.18588818,0.6709504,0.08209878,0.778589,0.2678314,0.2076686,0
0.447236181,0.2097806,0.8679278,0.3828986,0.3160158,0.9564091,0.8824295,0.7151476,0.813149,0.5038394,0.8365914,0.8740016,0.19736082,0.445324,0.2530976,1
