n_0,R_0,c,r,D,R_max,E_b,R_unc,E_h,v_b,E_m,v_d,E_move,z,K,n
0.889447236,0.04201798,0.968923272,0.777680755,0.796985336,0.777658388,0.020478139,0.298342602,0.279040626,0.716065716,0.740621029,0.638855352,0.514356434,0.337636829,0.495219976,0
0.376884422,0.765765888,0.667486056,0.430600326,0.70547085,0.96293822,0.7579831,0.624008619,0.141432874,0.379373627,0.900718068,0.666006845,0.148279012,0.022758486,0.278649374,353.3692615
0.713567839,0.152673999,0.947684393,0.822048589,0.681351448,0.946904017,0.154817208,0.442263978,0.135797902,0.835581063,0.800145273,0.462189232,0.483430011,0.277352976,0.929848401,844.255489
0.070351759,0.160270761,0.4857901,0.826618457,0.420970726,0.687259157,0.821406797,0.288913334,0.127666758,0.435043348,0.705867283,0.339721507,0.598477438,0.293702191,0.103476312,1
0.050251256,0.616728075,0.68880704,0.942659751,0.774540269,0.134609982,0.780314149,0.25467184,0.153043675,0.837118175,0.240514589,0.477804216,0.371212602,0.065294053,0.818365599,11.01397206
0.110552764,0.881940104,0.119037653,0.962462,0.598485156,0.67391839,0.988007466,0.136402787,0.065729608,0.880453027,0.777080125,0.48497366,0.880254522,0.845095316,0.333030345,0.115768463
0.989949749,0.761773729,0.989843405,0.839709065,0.917127618,0.06571635,0.914624586,0.051849113,0.162667109,0.669093867,0.433485447,0.501575541,0.141758747,0.685262179,0.371545946,0
0.969849246,0.294842745,0.667246436,0.543632953,0.475231857,0.367300916,0.181510682,0.89517345,0.176099359,0.534877478,0.67924065,0.652926836,0.847158735,0.427754263,0.601170029,505.5568862
0.311557789,0.501113395,0.841718568,0.613673861,0.814599314,0.585211717,0.33629028,0.301441078,0.201509438,0.017181306,0.474296945,0.370766265,0.45924825,0.971558353,0.377390504,507.1377246
0.537688442,0.674476846,0.479430475,0.561154592,0.625105426,0.903712875,0.551305071,0.431557127,0.102580706,0.398604959,0.773525776,0.575728987,0.885740517,0.183870669,0.395200117,385.5329341
0.462311558,0.283627698,0.818464284,0.778764265,0.76834214,0.682994673,0.916746088,0.097689595,0.335298085,0.312773947,0.015828752,0.767832431,0.086281232,0.023234244,0.593631907,2612.317365
0.447236181,0.17615425,0.897317217,0.817659448,0.524148877,0.496473513,0.918825245,0.28145952,0.84139182,0.878383483,0.799289056,0.846496495,0.133531502,0.225706023,0.588031024,0.063872255
0.608040201,0.191008545,0.730860405,0.668786381,0.090100719,0.967829124,0.516871953,0.049190603,0.620267784,0.081525164,0.001446361,0.493986137,0.027583749,0.131419108,0.618802676,3765.938124
0.618090452,0.990707154,0.488130052,0.59144137,0.734115111,0.685291793,0.433107162,0.734747116,0.42824363,0.540277936,0.639627824,0.929412638,0.957672013,0.731112314,0.784363933,393.2834331
0.341708543,0.800734466,0.590590189,0.88532209,0.949892617,0.466705069,0.721868951,0.161060016,0.42893035,0.735963987,0.693632387,0.578506488,0.157308327,0.173416691,0.742079271,621.4830339
0.452261307,0.68040004,0.70188328,0.700949788,0.080732626,0.22347681,0.332053966,0.24317774,0.056386354,0.822903866,0.546118731,0.330279464,0.62355541,0.346431265,0.110024239,17.38522954
0.361809045,0.306061546,0.958394206,0.783548231,0.919651141,0.061297351,0.267190416,0.238246997,0.033809286,0.4444288,0.826877757,0.619361406,0.402649983,0.465885676,0.906326999,5.343313373
0.824120603,0.282120395,0.692051121,0.771991942,0.170070421,0.132856596,0.326120931,0.493122499,0.040387945,0.602939278,0.566324477,0.91091641,0.584948784,0.179504106,0.883491508,1389.56487
0.974874372,0.550056652,0.588897074,0.895716689,0.941263308,0.062284824,0.980897847,0.399058549,0.044405664,0.354313997,0.153197631,0.457047697,0.68281024,0.609424425,0.418407479,267.5748503
0.733668342,0.678785312,0.918773483,0.40570126,0.562239282,0.345761517,0.886366463,0.75010375,0.424427618,0.435432475,0.159393001,0.797743758,0.084766434,0.79252642,0.93968706,539.9181637
0.51758794,0.650423197,0.786614976,0.232552595,0.036033242,0.825121733,0.792018747,0.839827121,0.861809549,0.138423009,0.831122923,0.71748303,0.907648988,0.759851709,0.494503189,108.4231537
0.216080402,0.019455037,0.659867454,0.797623802,0.186755138,0.503584934,0.582728877,0.298164078,0.536736974,0.590468636,0.677331282,0.716811615,0.651831885,0.685989583,0.983156453,696.0439122
0.653266332,0.355610357,0.5708517,0.938936961,0.774451967,0.567850693,0.037323071,0.329709986,0.152954102,0.719596786,0.150068935,0.848067936,0.30926768,0.175148396,0.969653236,1121.946108
0.306532663,0.866692943,0.642137523,0.814763334,0.949961138,0.765684045,0.901924739,0.916289875,0.289292456,0.91769824,0.356276945,0.562140666,0.038061915,0.047791313,0.566110747,728.5389222
0.869346734,0.872587112,0.268738245,0.928648331,0.951059293,0.523984338,0.539031029,0.172869559,0.208640045,0.185582031,0.216484252,0.313361425,0.634464505,0.710318295,0.692853578,611.6087824
0.592964824,0.881114041,0.171956858,0.890514936,0.026860004,0.395518376,0.250952257,0.533293199,0.003525021,0.616354609,0.354039703,0.341702124,0.488287301,0.883010093,0.79170202,0
0.236180905,0.202149343,0.944318811,0.806162806,0.806645548,0.945240219,0.453944696,0.521323791,0.219924596,0.746143794,0.17314478,0.658263436,0.233336054,0.295892765,0.934039214,915.4690619
0.814070352,0.296691936,0.878067535,0.886577751,0.028066076,0.82473657,0.331451128,0.779141865,0.224689033,0.917140227,0.965910674,0.670303915,0.834903119,0.510922249,0.983947145,667.1936128
0.638190955,0.421706835,0.480290065,0.319095498,0.487434162,0.673831525,0.593531796,0.302785856,0.178025835,0.220478842,0.76258965,0.395371686,0.719671058,0.698161876,0.124583313,50.35728543
0.301507538,0.401902378,0.788740794,0.727054494,0.768807977,0.996216192,0.934347409,0.43034333,0.014797708,0.724573617,0.738594731,0.019258097,0.996806867,0.201037059,0.936121528,0
0.849246231,0.003592225,0.870312504,0.917759452,0.918112472,0.874760964,0.295671007,0.524510434,0.619470448,0.539386215,0.090594469,0.235025886,0.571611588,0.236417582,0.719136574,689.2754491
0.507537688,0.35603205,0.588236037,0.847346875,0.688953204,0.50439454,0.986429261,0.466853985,0.507449761,0.62683675,0.437950848,0.954958848,0.451472789,0.243694267,0.826676767,574.1696607
0.623115578,0.034599254,0.74770021,0.962162194,0.192530065,0.708269497,0.333196306,0.160395876,0.377582928,0.570844838,0.041014119,0.751467132,0.076746302,0.442017709,0.232743995,830.2694611
0.849246231,0.526689731,0.906473091,0.91084177,0.689050013,0.466293794,0.59228263,0.104862951,0.237051224,0.358318347,0.116028904,0.831904563,0.270575264,0.424153298,0.549171488,971.3532934
0.552763819,0.891730812,0.725805403,0.448983195,0.619120059,0.574013877,0.044351285,0.874894476,0.37719233,0.551788293,0.186927833,0.584299116,0.859591854,0.617553255,0.398672797,2.111776447
0.005025126,0.230788876,0.828733491,0.627156732,0.896820604,0.017550471,0.44670501,0.775860728,0.050177844,0.333203353,0.529276994,0.888939882,0.274624042,0.14948991,0.802162295,0
0.909547739,0.429141195,0.910866136,0.130051037,0.88312926,0.456038072,0.682817873,0.284170889,0.311847362,0.481885093,0.301864815,0.897829802,0.572581497,0.214677641,0.217014254,143.00998
0.090452261,0.308949427,0.664494678,0.577960334,0.529758919,0.144827259,0.593218326,0.483246909,0.178904083,0.535011804,0.005351426,0.739706504,0.802331851,0.012907515,0.60032329,39.53293413
0.859296482,0.502999542,0.54728197,0.889154863,0.436272756,0.352321082,0.66550993,0.053278424,0.105012323,0.462312645,0.907569586,0.572994816,0.679298028,0.280342164,0.873054749,781.2295409
0.130653266,0.656821036,0.71741112,0.839292874,0.337681578,0.933821693,0.144125643,0.429456399,0.177248697,0.2184161,0.432308537,0.524988058,0.797931965,0.500550925,0.611629416,642.2834331
0.67839196,0.708491318,0.620649279,0.510850604,0.170769654,0.657105161,0.373041502,0.610319396,0.429331989,0.881938353,0.480023415,0.973764409,0.533822917,0.400427033,0.924802175,390.510978
0.613065327,0.858815824,0.695687003,0.978680061,0.40739829,0.325799296,0.711903023,0.806188739,0.289733144,0.853158928,0.344350539,0.915015602,0.364891315,0.806554718,0.755098964,864.6267465
0.618090452,0.433872232,0.516545476,0.140961959,0.841303754,0.362797642,0.491451029,0.283416828,0.39921778,0.662020272,0.330076851,0.63819441,0.192924675,0.253409956,0.358749516,0
0.266331658,0.647252892,0.581864315,0.99211964,0.808758094,0.514010958,0.911491859,0.13687213,0.423103563,0.018830298,0.317289414,0.59415019,0.005187634,0.622868615,0.918399591,804.7964072
0.221105528,0.860735461,0.399563828,0.128889795,0.392683772,0.596398347,0.377434599,0.35085833,0.31850736,0.742540685,0.759825218,0.846957456,0.942490718,0.696753804,0.882589764,112.7285429
0.422110553,0.40052061,0.523716649,0.723177026,0.645812232,0.671585023,0.72454004,0.27178662,0.279819175,0.703520184,0.516321676,0.438635972,0.856232756,0.268164209,0.513833094,481.4730539
0.256281407,0.03621375,0.992089985,0.963627404,0.554881705,0.702141737,0.049356251,0.554114626,0.721051654,0.496792515,0.077997669,0.707700419,0.32119849,0.71411442,0.748820584,1030.772455
0.658291457,0.281672888,0.871485522,0.594219893,0.759452378,0.900016866,0.123496874,0.775723918,0.285636756,0.899179325,0.4636108,0.792067749,0.402832757,0.203947207,0.436375436,481.3532934
0.577889447,0.265881857,0.760018889,0.65256743,0.413067015,0.731568705,0.857537829,0.653585425,0.036263797,0.787636388,0.63780036,0.695794087,0.115414832,0.260907149,0.275782757,578.2295409
0.085427136,0.760057254,0.418383889,0.334625321,0.140103397,0.166055144,0.462150608,0.772931636,0.050899372,0.426832758,0.412516431,0.230111614,0.951013274,0.505634279,0.763303414,0
0.512562814,0.405088907,0.839321266,0.882364588,0.091761084,0.893426523,0.222070582,0.969544433,0.665219237,0.739903949,0.72975609,0.41791905,0.238874648,0.002531485,0.99910787,617.4011976
0.211055276,0.752599709,0.377664188,0.381797556,0.330304351,0.485684193,0.049227851,0.681209464,0.21654232,0.810276849,0.186168669,0.710148713,0.513176715,0.92217731,0.85270865,0
0.633165829,0.618056027,0.771217466,0.788816895,0.163361195,0.564803438,0.873229751,0.211764011,0.937000178,0.423302125,0.180723523,0.53217335,0.00788509,0.393376858,0.477763656,0
0.010050251,0.236835266,0.767491683,0.718198935,0.829221196,0.706074078,0.944672158,0.057713469,0.711246463,0.689349289,0.386855899,0.364145073,0.095526997,0.068155203,0.5576191,499.7085828
0.56281407,0.942379375,0.68203281,0.397939662,0.426945176,0.765157436,0.422072745,0.619429888,0.261218216,0.234859019,0.04201211,0.811016844,0.172893119,0.694661909,0.664213715,665.8443114
0.502512563,0.387334104,0.471388332,0.762401728,0.500581296,0.674819829,0.604061559,0.333658978,0.132007854,0.990809401,0.746536672,0.308239042,0.981043173,0.389292641,0.428373866,478.8463074
0.045226131,0.898159442,0.89755971,0.69503003,0.818427976,0.407143284,0.5837247,0.63054298,0.3767112,0.484508576,0.437508217,0.231321601,0.19971329,0.186225958,0.897193419,756.8782435
0.140703518,0.839502254,0.620951256,0.228385255,0.478196688,0.779804345,0.141803731,0.264748589,0.427043868,0.781075239,0.877166028,0.562224048,0.663082171,0.696564678,0.59202945,174.1996008
0.175879397,0.153961448,0.816718092,0.929043693,0.168004441,0.228958828,0.575999306,0.642503192,0.056165234,0.768995161,0.393687908,0.143313739,0.088886293,0.765603497,0.546702171,0
0.522613065,0.166066716,0.819122558,0.633323627,0.13907474,0.358946732,0.665108545,0.898511484,0.146733261,0.783317827,0.521783844,0.711891946,0.785358613,0.170988364,0.887905211,672.1017964
0.422110553,0.690625973,0.181211257,0.297490223,0.934116641,0.771049051,0.459254595,0.569062359,0.042893679,0.559758952,0.880948779,0.966985606,0.282111028,0.405480161,0.287148648,129.499002
0.226130653,0.852873835,0.733886204,0.947822157,0.881039691,0.794201374,0.890459454,0.137467658,0.163754889,0.666233657,0.671199493,0.441142353,0.18253948,0.173043315,0.877861536,838.6307385
0.32160804,0.766854636,0.451204909,0.186298481,0.856338536,0.673690347,0.6874316,0.268642891,0.089859471,0.910921699,0.665914069,0.987310496,0.480641619,0.114247229,0.199487525,140.7804391
0.020100503,0.522171784,0.255811092,0.156546122,0.014390875,0.216377351,0.577643709,0.716042882,0.096359761,0.336789029,0.437485975,0.556717458,0.834542813,0.355215138,0.826087248,0
0.557788945,0.392766775,0.794587432,0.779345924,0.149069829,0.477371504,0.261983336,0.29083209,0.355709879,0.911262972,0.824283996,0.810280413,0.317074367,0.026949121,0.503572443,498.0299401
0.603015075,0.583226786,0.973758311,0.45536901,0.444152256,0.931782381,0.752424079,0.491872307,0.186151203,0.384864173,0.892259477,0.361151963,0.290891583,0.095176707,0.857678146,539.5748503
0.648241206,0.438202188,0.669352535,0.983918983,0.837161819,0.290955041,0.410548563,0.237362583,0.109007849,0.964749305,0.910594629,0.43434469,0.019196014,0.971917882,0.210747477,558.2175649
0.75879397,0.239305548,0.851008185,0.914488238,0.512065201,0.990600958,0.461220765,0.60521818,0.053210214,0.89199571,0.97922526,0.816860684,0.787957133,0.41215128,0.275055196,618.6626747
0.427135678,0.97456622,0.677614057,0.959639163,0.628080912,0.692989073,0.842941146,0.424632631,0.004488187,0.444452333,0.251256751,0.344838053,0.040262564,0.909314147,0.232966091,1042.391218
0.954773869,0.631313467,0.818846583,0.911592433,0.511323085,0.284685767,0.569030281,0.064086873,0.277584425,0.792098094,0.939532492,0.66505225,0.750723111,0.096239467,0.723556192,854.6846307
0.633165829,0.596187674,0.771083238,0.814107364,0.9499591,0.418129968,0.359825267,0.82839703,0.47517385,0.185229148,0.838162021,0.606096164,0.363443948,0.292870073,0.226125215,217.5948104
0.231155779,0.818859697,0.557880308,0.467513283,0.808162479,0.512930533,0.415890889,0.608023179,0.047673723,0.381787307,0.074504907,0.920428529,0.67520224,0.029523917,0.557696137,572.1137725
0.211055276,0.750918622,0.548558031,0.368011134,0.336999366,0.593111019,0.2877212,0.200646071,0.134860056,0.901960823,0.718856535,0.73958297,0.967336929,0.908666437,0.969358373,388.9021956
0.658291457,0.912328819,0.671635252,0.309394812,0.561873396,0.540080454,0.975374128,0.165022508,0.056474532,0.091832169,0.127988763,0.923117167,0.372495961,0.01010075,0.893331466,483.6027944
0.889447236,0.774611456,0.222188896,0.516422437,0.966296954,0.917685212,0.068234092,0.88364966,0.067718241,0.895800887,0.337531501,0.877973987,0.42603448,0.915610698,0.573085908,344.4431138
0.085427136,0.196761215,0.456325532,0.091081921,0.555011634,0.736250905,0.571766078,0.719738196,0.205152375,0.823514199,0.836144698,0.548770844,0.181985904,0.493100255,0.86319351,0
0.773869347,0.966860191,0.83459606,0.750384778,0.123577905,0.295002769,0.283192168,0.272998082,0.034323941,0.797876054,0.027170731,0.474457624,0.880360824,0.782771763,0.455626599,807.5648703
0.753768844,0.367959239,0.65430719,0.983908632,0.178061645,0.78578493,0.765687007,0.268275982,0.29645527,0.603233054,0.28353526,0.031032218,0.243628835,0.767827669,0.930810582,0
0.854271357,0.951949803,0.549343672,0.594901438,0.52980451,0.777689539,0.247051543,0.153823339,0.313259505,0.567261598,0.103059124,0.787460001,0.509281523,0.864827793,0.781468312,688.7744511
0.592964824,0.187677043,0.393263748,0.943052577,0.43269293,0.493100476,0.365428805,0.475968244,0.109010438,0.456871018,0.468383247,0.42956057,0.142580935,0.963957363,0.797710087,828.7864271
0.050251256,0.129938771,0.6073509,0.872174335,0.372524067,0.501789731,0.812279091,0.974943074,0.321164754,0.454616435,0.363686171,0.561198473,0.4228859,0.810891833,0.169334958,249.1816367
0.271356784,0.497816645,0.842563755,0.971358988,0.644943541,0.238424132,0.903882844,0.946646121,0.204628567,0.300043792,0.297504961,0.680584585,0.23021168,0.381248927,0.970727215,1379.992016
0.427135678,0.981499532,0.616420599,0.444960163,0.699038647,0.583088119,0.48805487,0.582213238,0.625193319,0.340014209,0.546734833,0.7315703,0.987895536,0.965311302,0.973596178,364.99002
0.929648241,0.708802866,0.73463888,0.651886327,0.085725103,0.082103902,0.026566194,0.343711806,0.011133043,0.467566311,0.132905027,0.905206483,0.593954529,0.468595095,0.652983703,0
0.743718593,0.633553819,0.808735351,0.692602846,0.500600875,0.600463227,0.330129567,0.298247492,0.232356922,0.644029225,0.289053452,0.516883986,0.907099689,0.66219151,0.796207194,780.0838323
0.592964824,0.312173868,0.830255832,0.319153481,0.087072052,0.624973873,0.254156663,0.906827352,0.162249154,0.630789218,0.406928402,0.817669803,0.865709899,0.253602322,0.569654633,287.5808383
0.623115578,0.711084597,0.608135963,0.374469741,0.388137309,0.731188643,0.257708219,0.591437977,0.095240906,0.320532409,0.798212578,0.575424331,0.497595625,0.943237971,0.446191669,312.9361277
0.788944724,0.930005708,0.887509419,0.476394485,0.874348892,0.860605095,0.766030626,0.524410059,0.135003473,0.61226855,0.4234144,0.860956594,0.259828512,0.632908963,0.859760022,580.9441118
0.050251256,0.340187286,0.458164333,0.866649649,0.456895774,0.892405533,0.950865563,0.019531344,0.212458347,0.604888655,0.576772236,0.319635521,0.874273713,0.481463391,0.227884127,402.3253493
0.542713568,0.556844157,0.296867592,0.281924442,0.830295878,0.831321063,0.473621636,0.174686655,0.343055565,0.331707731,0.7716911,0.764039117,0.529900386,0.503170785,0.519847094,97.28742515
0.150753769,0.210163001,0.504765151,0.958993554,0.324801474,0.199905524,0.361639804,0.719129133,0.007505595,0.349078,0.26729995,0.896848646,0.644102407,0.352972213,0.176832093,778.4550898
0,0.628073099,0.649563444,0.995145128,0.919901351,0.858557061,0.234759035,0.15730058,0.968296722,0.464256805,0.198187311,0.790931611,0.045408702,0.098041253,0.666288496,0
0.361809045,0.102889072,0.652692983,0.60480253,0.211002158,0.906013898,0.929236235,0.222791773,0.605773058,0.381115475,0.131513716,0.526455364,0.272131008,0.225849839,0.56097366,500.1756487
0.472361809,0.012814922,0.648228754,0.767498467,0.800429802,0.367662357,0.751710559,0.276064557,0.280491523,0.029682445,0.264212467,0.959160164,0.070131039,0.549349706,0.7020004,730.6147705
